Accession_ID	Name	Country	Latitude	Longitude	CS_number	material	material_Country	Li7	Na23	Mg25	P31	S34	K39	Ca43	Mn55	Fe57	Co59	Cu65	Zn66	As75	Se82	Rb85	Sr88	Mo98	Cd114
7203	Krot-0	GER	49.631	11.5722	CS76534	leaf	GER_leaf	14.29331249	1185.325649	5313.559178	16640.59818	13488.7517	75318.39611	40872.28661	202.7113405	139.4612072	1.510535926	8.34390592	90.98034986	1.002827892	70.09846269	373.1282221	62.11805128	1.135107375	2.225253154
7206	Kro-0	GER	50.0742	8.96617		leaf	GER_leaf	14.49403375	944.0569245	5449.908838	17545.38355	10782.96725	71187.89966	40904.17565	218.3516425	139.6805042	2.378731639	7.396772392	82.44406515	0.970146081	60.09506349	390.5042886	68.39041564	8.272888532	2.387584659
7207	Kyoto	Japan	35.0085	135.752	CS76535	leaf	Japan_leaf	14.09429013	1020.67457	5003.747315	15074.52393	12434.40881	78461.60156	43960.70882	223.5827557	139.9626786	3.160337791	7.381825871	96.76587683	0.910686089	70.8551515	459.7791618	73.45686154	1.578981182	2.347359552
7208	Lan-0	UK	55.6739	-3.78181	CS76539	leaf	UK_leaf	14.99499632	1388.872757	5310.529829	15890.55484	12199.70282	65150.18614	41940.08289	227.5973698	139.4503338	2.03490854	8.456670346	97.31430662	1.028970988	68.28963681	345.8130871	66.58323164	6.435347596	2.469271978
7209	La-0	Poland	52.7333	15.2333	CS76538	leaf	Poland_leaf	14.64332318	1219.598578	4928.440569	16652.0889	11755.85237	76534.39304	40647.08	222.2530353	137.3562706	1.889526626	8.427386449	89.75141608	0.874019527	62.69036728	468.6430273	66.10971681	6.105015544	2.217132973
7213	Ler-0	GER	47.984	10.8719	CS77020	leaf	GER_leaf	14.23468864	1012.328047	4675.576474	13391.03316	11785.36051	69424.16589	44885.75267	229.6343479	143.3590527	2.26764063	8.883390162	96.58109537	0.993093985	70.66419043	388.5524271	67.40707022	2.11002136	2.262701401
7217	Lm-2	France	48.0	0.5	CS76545	leaf	France_leaf	13.61651811	778.3203865	4890.766903	16721.13278	12031.55486	79749.80439	40499.61367	220.6579363	137.1200884	2.683988071	7.278143671	85.72984572	1.067790731	75.27353305	503.4332602	63.4334263	6.466692335	2.284474564
7218	Le-0	NED	52.1611	4.49015	CS76540	leaf	NED_leaf	15.50133026	921.0477448	4963.87185	13894.54244	11379.23525	66708.66595	46402.24321	237.5410666	140.2661914	2.530566893	7.731594449	94.55179831	1.083454319	69.52936147	406.4267302	74.63250805	1.925317575	2.621999513
7223	Li-2:1	GER	50.3833	8.0666	CS76541	leaf	GER_leaf	14.34316591	913.1946219	4434.946492	15458.70058	11284.11956	72814.58413	41885.9643	229.3927339	144.0087104	2.629970454	8.361690418	101.368394	0.981369696	64.45868934	390.317009	67.70539282	4.080879337	2.720391341
7231	Li-7	GER	50.3833	8.0666	CS77035	leaf	GER_leaf	14.51970834	724.6028684	4563.002085	15529.37654	15401.67319	81902.33094	39762.91796	219.2396086	144.151155	2.479257636	7.979237784	90.94870771	1.116155783	79.75411282	428.5689616	62.05624325	6.132863771	2.41561812
7236	Litva	Lithuania			CS76543	leaf	Lithuania_leaf	14.71025625	1131.412246	5202.947619	14647.46028	12433.27053	77189.78902	40318.16563	231.4045018	138.5936249	2.58778276	7.442372759	90.29705835	1.002842767	61.56816066	391.7738465	63.94533185	12.56815306	2.882936284
7244	Mnz-0	GER	50.001	8.26664	CS76552	leaf	GER_leaf	14.23365516	1007.63081	4897.452069	16652.82305	13296.4701	68546.03333	40991.41545	222.9127019	139.1678879	3.037692863	7.542772134	96.3754356	1.04734722	73.22130539	377.9023562	67.73501156	4.077668818	2.956846998
7248	Mv-0	US	41.3923	-70.6652	CS76556	leaf	US_leaf	16.00346391	1218.229757	4729.519703	14215.83853	10949.12529	63976.73115	44963.26155	223.3774769	140.811322	2.132773104	8.129511899	94.75844598	0.948272732	75.35768322	378.3774331	73.09911162	4.678634146	2.424066069
7250	Me-0	GER	51.9183	10.1138	CS76549	leaf	GER_leaf	13.80210967	1253.519209	4825.717138	16011.61652	12777.52586	103208.3669	39187.44702	230.3490789	137.1163032	2.573218058	9.047026222	90.59518775	1.074674639	67.7927213	526.4435874	61.84148369	4.592736321	2.553715158
7252	Mc-0	UK	54.6167	-2.3		leaf	UK_leaf	14.78537198	1128.090675	4489.409382	16624.44005	12809.55541	69073.26103	40920.56084	240.8992696	138.3151251	2.331487894	8.596754727	91.55783468	1.054808128	69.77638696	360.5456146	67.74679454	6.455144625	2.511148572
7255	Mh-0	Poland	50.95	20.5	CS76550	leaf	Poland_leaf	14.37565739	793.5733656	5225.337465	17283.13632	12820.39068	68866.1529	42458.98985	216.1411844	140.2127286	2.222749693	6.731404278	90.58596231	1.038818833	78.61566703	369.1945682	66.69668038	3.466957965	2.252617702
7258	Nw-0	GER	50.5	8.5	CS76564	leaf	GER_leaf	15.07163449	874.7356611	4548.783073	15805.81515	12524.79792	80961.11856	42340.17517	223.8067867	139.4678786	2.289759353	6.950836174	88.13656507	0.991745899	73.48802748	449.9278383	64.44357254	5.385852587	2.164719626
7263	Nz-1	New Zealand	-37.7871	175.283		leaf	New Zealand_leaf	15.36558934	1095.957939	4948.580055	15796.24385	11973.83227	68929.39494	43387.18725	239.1951284	140.6463271	2.081515586	7.222563182	96.70710976	0.923284909	65.26920195	406.6734628	72.90559516	5.289037984	2.58861193
7268	Np-0	GER	52.6969	10.981	CS76563	leaf	GER_leaf	15.20267548	1338.234112	4623.884314	13590.97934	13177.39156	64181.68834	42325.19648	237.2173449	144.2608829	1.847956442	8.092514441	94.40671126	1.101579614	72.35231906	377.7073268	68.31433577	6.670650321	2.799238867
7273	No-0	GER	51.0581	13.2995	CS77128	leaf	GER_leaf	14.80990878	979.5962411	4877.169457	15222.77914	10340.33022	67048.17602	44313.20818	241.5260326	139.4647144	2.407653057	8.063342807	93.80948088	0.978654024	56.63857844	364.1423385	66.68167595	8.882762672	2.477847335
7276	Ob-0	GER	50.2	8.5833	CS76566	leaf	GER_leaf	14.97097069	1053.965607	4552.630494	15832.48363	11232.84036	69909.35419	41604.47136	232.2909008	141.2649416	2.713576022	7.483387225	97.32673494	1.048979512	70.39856359	410.0115851	71.62921875	5.090823055	2.588555094
7280	Old-1	GER	53.1667	8.2	CS76567	leaf	GER_leaf	14.92617068	969.4809078	4884.875419	14850.1577	13201.83716	56986.00049	45497.24711	241.239644	139.7910383	2.619826059	8.362126127	86.01393984	0.935508485	78.58687232	313.8297826	67.45077686	17.34393879	2.321997083
7282	Or-0	GER	50.3827	8.01161	CS76568	leaf	GER_leaf	15.54334104	919.4626791	4652.270772	15919.3982	11512.68971	68529.2402	43129.59744	237.923969	142.4570345	2.453740388	8.225303199	92.51208822	1.045836688	74.82869687	381.857344	66.28111806	17.31284453	2.507653583
7287	Ove-0	GER	53.3422	8.42255	CS76569	leaf	GER_leaf	14.66261442	971.8877072	5374.215188	15962.18039	12502.21751	73789.50632	45060.79377	221.1639115	141.9460967	1.765590939	7.219823297	91.62009719	1.055756085	66.39126996	407.1883816	73.17800119	4.107846308	2.307171004
7288	Oy-0	Norway	60.385543	6.193019	CS77156	leaf	Norway_leaf	13.17665889	868.8345518	4567.678861	16468.43795	14777.67093	70798.67959	39003.86155	222.7055242	137.4959595	2.299231731	8.264723165	88.30785509	1.162382732	83.31935952	392.2356096	65.68524498	5.482086061	2.633518179
7296	Petergof	Russia	59.0	29.0	CS77170	leaf	Russia_leaf	14.88797058	1391.756372	4688.557661	17691.65049	12251.64343	83014.94508	42533.98574	240.2083121	139.7335676	1.823060454	7.643073583	95.33109656	1.044562512	68.16622911	421.9504573	68.26550986	3.838548959	2.583083106
7298	Pi-0	Austria	47.04	10.51	CS76572	leaf	Austria_leaf	13.63931763	1216.255974	4682.550692	14563.87508	13611.04297	73669.2018	38278.49794	227.2276448	134.6769892	2.49066322	7.358117937	93.14807199	1.001148454	85.10405521	444.0999924	61.71405968	5.270467256	2.369723789
7305	Pt-0	GER	53.476	10.6065	CS78915	leaf	GER_leaf	13.94842424	630.0164454	5096.468481	16053.89615	12092.9965	73850.59061	41697.28938	239.2828727	140.1968671	2.204256306	8.989884405	95.23593007	1.006441157	70.07091783	384.4776171	68.0875688	11.24447332	2.217235273
7306	Pog-0	Canada	49.2655	-123.206	CS76576	leaf	Canada_leaf	14.70942509	1566.867071	4365.641764	16374.69913	12324.24542	75196.72422	41756.9206	237.3014862	141.6006134	2.146757054	8.265470281	96.66633049	0.983835664	62.3871225	406.6773026	66.63446777	5.361817324	2.487886622
7307	Pn-0	France	48.0653	-2.96591	CS77182	leaf	France_leaf	15.190766	764.552999	4223.916383	15371.18067	13152.79285	73351.00918	40596.38677	241.5908779	142.6698273	3.612977937	7.843766836	94.15212918	1.038966048	63.30444056	396.4132095	69.11047196	4.275090109	2.846544769
7308	Po-0	GER	50.7167	7.1		leaf	GER_leaf	13.84709575	763.2128255	4475.342368	15868.36493	15641.72042	69269.42194	40687.41116	246.3776489	138.4924369	2.444325748	9.097169053	87.44211889	1.071986341	99.13985543	463.8069143	70.22875265	4.940838533	2.751131909
7314	Ragl-1	UK	54.3512	-3.41697	CS76583	leaf	UK_leaf	14.64046647	1026.157436	4903.412337	15715.31762	12773.42599	70163.48861	40602.16436	226.3537433	138.3137624	2.425611078	7.421824607	89.82342718	1.096212967	71.92180628	406.5918522	66.63719371	4.821475741	2.53691843
7316	Rhen-1	NED	51.9667	5.56667	CS78916	leaf	NED_leaf	15.95180163	902.5650152	4579.398954	14422.71353	10127.05495	70028.90658	42095.83554	259.4799467	139.1440561	3.223350851	9.389649753	98.48198657	1.20903451	67.24360408	386.6834058	68.33378989	4.92866992	3.181897395
7319	Rome-1	Italy	42.0	12.1	CS76590	leaf	Italy_leaf	14.68449514	839.6396011	4810.523741	15449.47669	14571.89847	72039.97995	39760.32812	228.982987	138.1814737	1.812204982	7.022772192	94.98163217	0.970268159	94.31606535	411.2505724	62.9430096	4.775073215	2.61354335
7320	Rou-0	France	49.4424	1.09849	CS76591	leaf	France_leaf	14.21199895	2051.415475	4563.00881	16903.89335	13759.89525	70750.12828	41139.61815	231.2337973	138.3532366	2.203887294	7.706921275	86.01320631	0.94465987	80.1657965	387.5990564	64.18225532	4.424518903	2.352135616
7322	Rsch-4	Russia	56.3	34.0	CS77222	leaf	Russia_leaf	15.07788823	1039.075868	5184.108266	15134.67555	12608.95445	76396.12768	46993.72252	213.8181223	143.6444132	2.14475574	7.264631601	87.94594056	0.875685414	68.6443491	450.5594565	69.10774892	5.097060371	2.24536617
7323	Rubezhnoe-1	Ukraine	49.0	38.28	CS76594	leaf	Ukraine_leaf	14.40595199	680.4275638	4993.447596	15941.31205	13264.94795	72666.9722	43211.12823	221.2640183	143.643934	1.969821602	7.384694208	88.8323694	1.007598645	76.01899746	419.3135171	71.37458513	0.802814629	2.376815154
7327	Sf-1	Spain	41.7833	3.03333	CS77246	leaf	Spain_leaf	14.64930425	1198.606289	4493.856707	15047.5945	11933.94825	76545.72655	40055.52003	215.6862283	142.7158772	2.79160925	7.818144423	91.34392089	0.953303329	69.64660575	410.4944664	59.20493099	2.812343482	2.238102469
7328	Sf-2	Spain	41.7833	3.03333	CS77247	leaf	Spain_leaf	13.98024443	1101.859486	4418.093139	14779.11055	12759.17355	86584.93488	44158.66739	219.7906145	141.9100138	3.637967107	7.594619395	90.39435674	0.892168458	78.00962609	464.7311483	74.40771478	5.380231499	2.392393978
7329	Santa Clara	US	37.21	-121.16		leaf	US_leaf	14.61024773	966.9475981	5219.316679	15445.48243	12980.8451	66322.04104	42438.0456	220.6578581	139.765843	2.385534706	7.109182629	93.57843899	1.023269482	73.29992639	370.9859102	71.08892283	7.082597203	2.58757095
7330	Sapporo-0	Japan	43.0553	141.346		leaf	Japan_leaf	14.28340036	1028.330864	4803.299449	15991.38497	13703.03021	72551.38278	41568.6761	206.4750853	141.6411821	2.536399983	7.84130099	95.58478253	1.224684066	74.49718384	361.5914752	67.7347392	4.240463299	2.191984611
7332	Seattle-0	US	47.0	-122.2	CS76598	leaf	US_leaf	14.62033829	1187.536271	4454.902594	15023.71904	13329.93256	68777.64429	42472.7043	240.8939866	137.1998012	2.393706747	8.082086291	100.5221842	0.91977909	77.31330993	391.3440284	67.98651369	4.052333247	2.395428369
7333	Sei-0	Italy	46.5438	11.5614	CS76599	leaf	Italy_leaf	14.18101777	1191.752165	5051.275116	17096.12225	12249.65448	80119.80671	41139.34054	224.8130789	141.3968898	1.898381921	6.412168011	83.13742534	0.895674446	75.65596443	450.7072529	64.98215141	3.994089589	2.242281215
7337	Si-0	GER	50.8738	8.02341	CS76601	leaf	GER_leaf	13.54124204	830.3849021	4967.243677	16346.25188	15126.81242	73101.43881	39762.67162	228.1884087	136.6467545	2.645258324	7.984181502	96.07305087	1.028274558	69.89188892	363.4666897	64.71727356	4.881388139	2.686535873
7342	Su-0	UK	53.6473	-3.00733	CS76606	leaf	UK_leaf	14.36380189	856.5215504	5062.189973	16324.48523	12487.6669	74896.79404	46159.82701	214.7511527	143.0065601	2.150332704	7.881785846	87.75992953	0.900752161	73.39400691	473.9009403	72.80488903	4.091444617	2.249328993
7343	Sp-0	GER	52.5339	13.181	CS76603	leaf	GER_leaf	14.65568392	660.6757416	4802.564673	14484.62501	13212.20847	72020.85934	41863.80037	248.8132152	139.577934	2.068041221	8.601259944	111.6095132	0.974359547	74.43589094	375.3378929	66.68711304	4.002824432	2.670089462
7344	Sg-1	GER	47.6667	9.5	CS76600	leaf	GER_leaf	15.41328509	870.5913576	5436.584783	13642.92761	12348.60916	74941.4292	44383.20064	226.158107	143.1672661	1.82055569	6.913572425	91.38140524	0.91093443	86.45598328	463.2623441	74.24670672	4.464334821	2.131550218
7346	Sten-0	GER	52.6058	11.8558	CS77277	leaf	GER_leaf	15.16145601	1017.127371	5655.379842	16421.90775	11991.32593	67909.44911	39312.90355	211.3090934	138.888697	1.42277197	7.629707087	93.42741848	1.072973151	73.10890717	405.9454757	64.84324839	3.648053479	2.384313172
7347	Stw-0	Russia	52.0	36.0	CS76605	leaf	Russia_leaf	15.09301049	1263.408306	4827.647613	13841.98928	11425.05602	68777.0849	42475.70597	245.1759169	136.8867305	2.454438856	7.989804404	113.7598513	0.96081697	62.42826935	403.6116893	70.21904372	1.087901228	2.729961639
7349	Ta-0	Czech Republic	49.5	14.5	CS76608	leaf	Czech Republic_leaf	14.2503154	944.1595384	4958.755669	16937.9754	11744.38134	70580.01455	41600.39052	246.3062266	138.8988873	2.507099059	7.661351829	89.81772582	0.961033996	66.2137536	405.3007071	67.21408648	6.204834638	2.602601668
7350	Tac-0	US	47.2413	-122.459	CS76609	leaf	US_leaf	14.02748128	1004.095595	4967.348672	16450.11094	12221.6798	70267.91012	45404.62816	229.1801166	141.2840195	2.81374971	7.838065539	92.08647334	1.187782782	64.99310448	366.1044658	64.89193994	5.839947301	2.458056453
7351	Ty-0	UK	56.4278	-5.23439		leaf	UK_leaf	14.08721027	1067.230871	4253.354596	16739.77669	12738.75329	69379.16357	39273.56968	240.440054	140.0000292	2.375035644	7.910404851	97.72298589	0.986713241	67.35338403	391.7005021	63.82979419	10.9490823	2.871730311
7353	Tha-1	NED	52.08	4.3	CS76611	leaf	NED_leaf	14.76763028	771.6593689	5330.486601	15903.85788	13206.53782	90627.72107	44135.90065	238.5072776	145.1700825	2.041045324	7.495367046	88.89530222	0.946735615	68.59459161	517.4202664	69.48872286	3.831289757	2.308278615
7354	Ting-1	Sweden	56.5	14.9	CS76612	leaf	Sweden_leaf	14.30044734	877.1023731	4922.733363	15226.66843	12978.55767	68119.33825	40362.86379	240.2251691	142.0370597	2.155329155	8.287719176	95.83416552	0.935780422	69.65310906	374.110843	63.84401278	11.42704611	2.484664859
7355	Tiv-1	Italy	41.96	12.8		leaf	Italy_leaf	15.60172174	1484.011741	4724.530074	16938.01295	12073.04084	66823.67893	42037.21915	228.1962496	141.1091618	1.97533379	8.308108247	89.62801182	0.93038951	70.31922304	437.5210948	62.20057248	5.29776681	2.299735065
7356	Tol-0	US	41.6639	-83.5553	CS76614	leaf	US_leaf	13.99050159	1585.729849	4844.513228	15286.19366	13164.7586	69344.02922	41840.76049	216.74962	138.5150849	1.77549015	7.991487368	91.40410893	0.842793225	71.27261057	426.663575	63.23584958	12.32111071	2.138171844
7372	Tscha-1	Austria	47.0748	9.9042	CS76616	leaf	Austria_leaf	15.30457826	1360.699519	4834.047107	15146.31519	13455.78314	69625.60823	43245.73878	228.5313863	142.4298089	1.802047259	8.514715307	87.44303251	0.931513956	75.01544134	393.9314534	67.69766651	6.512353753	2.28145817
7373	Tsu-0	Japan	34.43	136.31	CS77389	leaf	Japan_leaf	15.69887932	2020.689793	5192.00256	13737.41362	12801.75995	69995.11797	43788.14939	227.983845	140.5102555	1.930801222	7.598170374	88.66966575	1.148752441	71.41651183	420.1231607	67.85648991	9.937116464	2.420914576
7375						leaf	_leaf	14.59731111	2182.120824	5390.402096	14859.76165	11543.84868	76543.81083	43038.38149	213.0422734	137.1725703	2.279530738	7.622978946	88.40022405	0.997737047	65.52539942	441.6867457	68.53781425	8.707321979	2.422695079
7377	Tul-0	US	43.2708	-85.2563	CS76618	leaf	US_leaf	15.7549589	1234.521143	4831.790281	14383.86962	11891.08764	67230.98489	43623.01013	228.6673029	140.2919557	1.715596636	7.81645897	91.62893021	0.965107342	73.50251066	396.542817	67.15885275	4.506549627	2.276228035
7378	Uk-1	GER	48.0333	7.7667	CS76620	leaf	GER_leaf	14.56330334	677.2495314	4929.926897	15819.74877	13682.79594	67042.08089	42654.63683	223.7585195	142.3648501	2.161203124	6.396615587	84.93673442	1.297714666	80.69549232	405.3739977	64.17643855	0.762119723	2.152526454
7382	Utrecht	NED	52.0918	5.1145	CS76622	leaf	NED_leaf	14.46891112	1050.877657	5381.8934	17342.86589	10736.31641	77847.25755	40637.69895	213.6898178	138.9641602	2.268317315	7.299982554	110.7820775	0.9852517	61.48162059	445.8735764	65.93776134	5.824639701	2.491499994
7383	Van-0	Canada	49.2655	-123.206	CS76623	leaf	Canada_leaf	13.08267501	899.339147	4529.209173	15770.2227	12683.80822	72134.43878	40709.41545	252.3136029	139.0146332	2.767749871	7.736873153	91.44494531	1.091790736	76.75843794	382.1023378	64.7666772	2.03332249	2.779122108
7384	Ven-1	NED	52.0333	5.55	CS76624	leaf	NED_leaf	14.91862997	1075.720085	4454.098302	15578.93563	11759.8521	60862.16577	41280.8305	236.4402722	145.3744325	2.083408445	8.087868584	81.23008146	1.122350344	66.93759877	369.5717401	67.43840899	12.07600116	2.294555284
7387	Vind-1	UK	54.9902	-2.3671	CS76625	leaf	UK_leaf	15.08615716	1604.282869	4819.316029	15914.45352	12900.21168	66767.43716	44612.29769	221.0448078	144.513854	1.660042401	7.998061294	97.42412076	0.88456949	76.99229878	378.4017804	67.31957994	4.311721331	2.159892986
7394	Wa-1	Poland	52.3	21.0	CS76626	leaf	Poland_leaf	14.15612609	1054.849225	4375.190616	16474.44826	13151.06	96336.32073	39688.48688	247.6369223	142.060576	2.746524624	10.18367038	111.8973652	0.986526977	65.89609292	496.1205393	65.55005885	4.486536251	3.200397055
7396	Ws-0.2	Russia	52.3	30.0	CS78857	leaf	Russia_leaf	13.49548904	1417.82547	4858.810861	16348.28435	12788.90508	72535.60433	40062.97266	231.178791	138.8284577	2.817736697	7.923580718	84.38904836	0.936533186	72.10049552	412.5598003	66.02044098	1.478538137	2.480254346
7404	Wc-1	GER	52.6	10.0667	CS76627	leaf	GER_leaf	15.17343077	835.7454825	5237.673236	15580.20964	12764.13382	80563.23448	41562.37481	222.4893287	141.7387184	1.925997772	7.969704679	86.15454755	0.901792057	69.63516489	490.8738298	63.00146261	2.136392201	2.083548729
7411	Wl-0	GER	47.9299	10.8134	CS76630	leaf	GER_leaf	14.15243125	1299.884299	4996.734443	16379.73696	10222.9694	92014.27863	39538.73844	217.7403363	139.3572642	2.47133622	6.752688649	92.73153209	1.058713572	67.88303356	488.7194554	65.42704045	3.758020863	2.403753901
7413	Wil-2	Lithuania	54.6833	25.3167	CS78856	leaf	Lithuania_leaf	14.10388372	959.385182	5343.630027	14631.17522	11316.06843	73267.86369	42123.48559	226.7356291	139.5382593	2.115780772	8.066718168	91.43869992	0.954053986	63.58429716	381.4746002	73.16453371	17.90498486	2.553423913
7415	Wu-0	GER	49.7878	9.9361	CS78858	leaf	GER_leaf	14.03328517	1070.499293	5533.419694	15739.28911	11933.66975	78817.42645	40324.00397	218.0960018	138.6653676	2.458360303	8.298430864	92.9748282	0.982711699	61.02911957	419.9351866	65.04933336	18.66358813	2.321833886
7416	Yo-0	US	37.45	-119.35	CS76633	leaf	US_leaf	14.78181086	1157.276656	5017.155006	14918.95234	12536.88483	73692.55811	43585.49905	224.3099214	142.9172078	1.979022824	8.332379996	89.43917426	0.88043656	66.13699629	361.2174509	67.41913774	3.828308753	2.302962726
7417	Zu-0	SUI	47.3667	8.55	CS78880	leaf	SUI_leaf	14.80587896	925.7183962	5359.047154	16922.79023	12567.97032	77321.38028	41273.61564	222.4953813	141.3636865	1.81633328	7.316318112	87.52614967	0.946919353	61.88089359	439.3250074	60.17726638	2.17242636	2.090633106
7418	Zu-1	SUI	47.3667	8.55	CS78881	leaf	SUI_leaf	14.86445572	2057.850151	4323.960672	16342.61216	13229.32658	75248.35634	39334.63499	228.8789408	137.8326161	2.019391143	7.945272788	85.95831365	0.976830249	74.82106177	407.0309778	60.53683468	3.582220867	2.276777714
